DateTime,Soil temperture at 2 inch below the soil surface (F),Soil data under the cover right on top of soil surface (F),Air temperature 1.5m (F),Dewpoint,Wind Chill,Wind Gust 10m,Wind Speed 10m,Wind Direction 10m,Pressure (mb),Pressure (inHg),Rainfall,Relative Humidity,Approximate Max,Solar Radiation,Snow cover,Turfgrass species,Mowing height,Location,Cover or not ,
2/27/2022 8:00,32,27.5,21.3746,17.9446,,1.67994,0.756084,208.2,997.627,29.4599,0.19,86.3614,152.572,171.907,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 8:30,32,32.9,27.4676,19.7417,,2.55682,0.565945,293.7,998.028,29.4718,0.19,72.3105,264.272,270.445,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 9:00,32,41,31.127,18.6081,26.9996,5.55431,4.06228,267.8,998.347,29.4812,0.19,59.316,375.974,379.608,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 9:30,32,50,33.9836,20.3957,30.4024,6.65041,3.96833,301.7,998.663,29.4905,0.19,57.0759,481.2,467.799,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 10:00,32,56.3,37.436,21.4618,33.5127,7.23425,4.93692,276.4,998.726,29.4924,0.19,52.0771,576.208,556.949,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 10:30,32,63.5,41.0936,21.1677,37.1899,8.62339,5.80261,277,998.893,29.4973,0.2,44.5888,658.418,633.858,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 11:00,32,69.8,43.3652,20.8398,41.977,6.72199,3.18316,241.8,998.801,29.4946,0.2,40.2887,725.906,695.398,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 11:30,39.2,77,47.642,21.0206,46.1432,6.65041,4.00412,301.8,998.521,29.4863,0.21,34.5166,777.218,744.668,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 12:00,43.7,81.5,50.504,16.7462,,9.20723,5.22772,324.9,998.16,29.4757,0.22,25.8195,811.3,779.007,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 12:30,46.4,84.2,53.006,16.7106,,10.7418,7.48479,301.1,997.657,29.4608,0.23,23.5055,827.471,794.373,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 13:00,48.2,86,53.798,13.1659,,9.57185,6.0196,358.8,996.989,29.4411,0.24,19.5548,825.412,792.635,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 13:30,50,86,55.076,13.4341,,11.6186,6.64817,323.3,996.272,29.4199,0.26,18.886,805.164,775.626,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 14:00,51.8,87.8,55.562,12.4342,,9.06183,5.69077,297.9,995.625,29.4008,0.26,17.7541,767.126,740.342,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 14:30,52.7,83.3,55.886,12.4448,,9.79107,6.65489,259.2,995.226,29.389,0.27,17.5549,712.063,689.744,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 15:00,52.7,81.5,56.588,12.2824,,13.9562,8.23416,290.4,994.867,29.3784,0.28,16.9919,641.115,622.947,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 15:30,52.7,77,57.362,13.7719,,9.42645,4.97495,296.4,994.417,29.3651,0.29,17.6466,555.833,543.528,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 16:00,52.7,71.6,57.092,11.8976,,10.961,6.57883,256,994.062,29.3546,0.29,16.4034,458.267,453.625,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 16:30,51.8,65.3,56.714,11.8357,,10.8872,7.06201,284.7,993.898,29.3498,0.3,16.5831,351.195,354.866,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 17:00,50.9,59,56.318,12.092,,10.3033,8.18719,263.1,993.752,29.3455,0.3,17.0145,238.769,252.814,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 17:30,50,48.2,55.67,11.0532,,9.06183,5.9413,284.3,993.801,29.3469,0.3,16.6329,128.588,140.743,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 18:00,48.2,41,53.726,11.9287,,4.60362,3.26145,271.3,993.747,29.3453,0.3,18.5624,40.1418,46.0122,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 18:30,45.5,35.6,49.01,15.1618,,1.89916,1.44059,231.2,993.784,29.3464,0.3,25.4783,0,2.92027,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 19:00,43.7,33.8,43.7036,15.7594,,0,0,0,994.01,29.3531,0.3,31.961,0,0.0290878,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 19:30,42.8,32.9,42.0296,16.3778,,2.41142,1.42493,201.1,994.053,29.3544,0.3,35.0121,0,0.0232896,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 20:00,41.9,32,37.607,18.7189,,2.77604,2.17878,204,993.959,29.3516,0.3,46.0155,0,0.0216193,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 20:30,41,32,34.2122,18.0176,,2.84986,2.1318,197.7,993.838,29.348,0.3,51.0786,0,0.0192862,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 21:00,40.1,31.1,31.7138,17.7469,,0.731478,0.30646,214,993.764,29.3458,0.3,55.816,0,0.0189411,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 21:30,39.2,30.2,29.894,16.9515,,0,0,0,993.858,29.3486,0.3,58.0626,0,0.0167046,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 22:00,39.2,30.2,28.5152,16.74,,0.512258,0.0917144,203.4,993.972,29.352,0.3,60.8685,0,0.0156002,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 22:30,38.3,29.3,27.8384,16.7872,,0,0,0,993.981,29.3522,0.3,62.7124,0,0.0158211,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 23:00,37.4,29.3,27.6206,17.8881,,2.84986,0.340014,189.1,993.799,29.3469,0.3,66.3611,0,0.0134328,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/27/2022 23:30,37.4,29.3,30.3116,17.5352,,4.01977,2.11167,211.2,993.763,29.3458,0.3,58.543,0,0.0123974,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 0:00,36.5,28.4,34.4498,17.6986,,2.41142,1.34887,212.9,993.679,29.3433,0.3,49.9053,0,0.00844899,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 0:30,36.5,28.4,36.6224,17.2171,33.9338,5.6259,3.51199,184.1,993.315,29.3326,0.3,44.8386,0,0.00733075,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 1:00,35.6,28.4,36.131,18.3299,,2.3376,0.892538,185.1,993.304,29.3322,0.3,47.9666,0,0.00791058,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 1:30,35.6,28.4,34.4624,19.2532,,1.38914,0.516732,168.5,993.317,29.3326,0.3,53.3277,0,0.00945679,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 2:00,35.6,27.5,30.7508,21.4362,,3.65292,2.74248,171,993.124,29.3269,0.3,67.9535,0,0.0123698,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 2:30,34.7,27.5,30.4556,21.8525,,1.67994,1.26387,179.4,993.103,29.3263,0.3,69.9962,0,0.013419,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 3:00,34.7,26.6,28.5998,22.6718,,1.97298,1.48533,98.9,992.749,29.3159,0.3,78.162,0,0.0134466,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 3:30,33.8,26.6,29.4674,20.1682,,1.60836,1.05583,79.15,992.502,29.3086,0.3,67.8401,0,0.0126045,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 4:00,33.8,26.6,26.5028,19.2901,,2.1922,1.72915,141.4,992.188,29.2993,0.3,73.8101,0,0.0131705,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 4:30,33.8,26.6,25.1654,19.4021,,1.16992,0.308697,142.3,992.453,29.3071,0.3,78.4002,0,0.0126735,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 5:00,33.8,25.7,24.1088,20.3787,,1.82758,1.4048,128.8,992.367,29.3046,0.3,85.4257,0,0.013778,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 5:30,33.8,28.4,23.4572,19.3031,,1.02228,0.33554,140.3,992.372,29.3047,0.3,83.8498,0,0.0130463,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 6:00,32.9,26.6,23.648,20.0382,,0,0,0,992.631,29.3124,0.3,85.836,0,0.0121627,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 6:30,32.9,25.7,24.9962,21.0632,,2.55682,1.9685,131.3,992.534,29.3095,0.3,84.749,0,0.0228759,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 7:00,32.9,26.6,24.728,20.0799,,2.92368,1.87455,162,992.416,29.306,0.3,82.1894,0,4.65612,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 7:30,32.9,27.5,26.7944,21.8576,,0,0,0,992.387,29.3052,0.3,81.3466,58.8459,60.4197,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/28/2022 8:00,32.9,30.2,31.676,23.2418,,0,0,0,992.463,29.3074,0.3,70.6381,157.573,168.643,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 8:30,32.9,33.8,37.454,23.7768,,4.23899,1.91258,259,992.901,29.3204,0.3,57.3747,269.833,271.583,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 9:00,33.8,47.3,43.5668,25.6101,41.254,6.35737,4.2211,245.8,992.987,29.3229,0.31,48.8557,381.79,373.186,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 9:30,38.3,54.5,48.848,22.8962,46.4489,7.52729,5.71537,239.1,992.635,29.3125,0.31,35.7139,487.139,476.382,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 10:00,41,61.7,51.458,21.6933,,12.6409,9.71054,248.9,992.424,29.3063,0.31,30.8066,582.2,577.106,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 10:30,43.7,58.1,53.834,21.3186,,14.3231,9.76423,248.8,992.156,29.2984,0.31,27.7848,664.42,642.719,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 11:00,47.3,63.5,56.624,22.2456,,9.06183,6.85621,243.1,992.169,29.2987,0.31,26.1094,731.886,718.15,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 11:30,50.9,67.1,59.216,23.4548,,10.7418,7.82033,229.4,991.877,29.2901,0.31,25.0303,783.151,755.006,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 12:00,53.6,71.6,62.258,22.9165,,7.37965,4.67967,217.6,991.362,29.2749,0.31,21.9658,817.167,809.699,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 12:30,56.3,72.5,64.688,23.544,,8.76879,5.41562,229.8,990.832,29.2593,0.31,20.7102,833.254,713.405,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 13:00,59,77,66.596,23.4562,,9.86489,7.02398,259.8,990.091,29.2374,0.31,19.3103,831.097,795.796,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 13:30,60.8,77.9,68.63,24.6848,,12.0571,8.2543,255.9,989.38,29.2164,0.31,18.9534,810.738,774.973,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/28/2022 14:00,65.3,74.3,70.178,24.4892,,15.3454,9.32802,224.5,988.782,29.1987,0.31,17.8299,772.578,721.957,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
